"","item1","item2","item3","item4","support"
"385","class=unacc","lug_boot=med","persons=4","safety=med",0.0162037037037037
"386","class=unacc","lug_boot=med","persons=more","safety=high",0.00694444444444444
"387","class=unacc","lug_boot=med","persons=more","safety=low",0.037037037037037
"388","class=unacc","lug_boot=med","persons=more","safety=med",0.0115740740740741
"389","class=unacc","lug_boot=small","maint=high","persons=2",0.0277777777777778
"390","class=unacc","lug_boot=small","maint=high","persons=4",0.0185185185185185
"391","class=unacc","lug_boot=small","maint=high","persons=more",0.0208333333333333
"392","class=unacc","lug_boot=small","maint=high","safety=high",0.015625
"393","class=unacc","lug_boot=small","maint=high","safety=low",0.0277777777777778
"394","class=unacc","lug_boot=small","maint=high","safety=med",0.0237268518518519
"395","class=unacc","lug_boot=small","maint=low","persons=2",0.0277777777777778
"396","class=unacc","lug_boot=small","maint=low","persons=4",0.0138888888888889
"397","class=unacc","lug_boot=small","maint=low","persons=more",0.0173611111111111
"398","class=unacc","lug_boot=small","maint=low","safety=high",0.0115740740740741
"399","class=unacc","lug_boot=small","maint=low","safety=low",0.0277777777777778
"400","class=unacc","lug_boot=small","maint=low","safety=med",0.0196759259259259
"401","class=unacc","lug_boot=small","maint=med","persons=2",0.0277777777777778
"402","class=unacc","lug_boot=small","maint=med","persons=4",0.0138888888888889
"403","class=unacc","lug_boot=small","maint=med","persons=more",0.0173611111111111
"404","class=unacc","lug_boot=small","maint=med","safety=high",0.0115740740740741
"405","class=unacc","lug_boot=small","maint=med","safety=low",0.0277777777777778
"406","class=unacc","lug_boot=small","maint=med","safety=med",0.0196759259259259
"407","class=unacc","lug_boot=small","maint=vhigh","persons=2",0.0277777777777778
"408","class=unacc","lug_boot=small","maint=vhigh","persons=4",0.0231481481481481
"409","class=unacc","lug_boot=small","maint=vhigh","persons=more",0.0243055555555556
"410","class=unacc","lug_boot=small","maint=vhigh","safety=high",0.0196759259259259
"411","class=unacc","lug_boot=small","maint=vhigh","safety=low",0.0277777777777778
"412","class=unacc","lug_boot=small","maint=vhigh","safety=med",0.0277777777777778
"413","class=unacc","lug_boot=small","persons=2","safety=high",0.037037037037037
"414","class=unacc","lug_boot=small","persons=2","safety=low",0.037037037037037
"415","class=unacc","lug_boot=small","persons=2","safety=med",0.037037037037037
"416","class=unacc","lug_boot=small","persons=4","safety=high",0.00694444444444444
"417","class=unacc","lug_boot=small","persons=4","safety=low",0.037037037037037
"418","class=unacc","lug_boot=small","persons=4","safety=med",0.025462962962963
"419","class=unacc","lug_boot=small","persons=more","safety=high",0.0144675925925926
"420","class=unacc","lug_boot=small","persons=more","safety=low",0.037037037037037
"421","class=unacc","lug_boot=small","persons=more","safety=med",0.0283564814814815
"422","class=unacc","maint=high","persons=2","safety=high",0.0277777777777778
"423","class=unacc","maint=high","persons=2","safety=low",0.0277777777777778
"424","class=unacc","maint=high","persons=2","safety=med",0.0277777777777778
"425","class=unacc","maint=low","persons=2","safety=high",0.0277777777777778
"426","class=unacc","maint=low","persons=2","safety=low",0.0277777777777778
"427","class=unacc","maint=low","persons=2","safety=med",0.0277777777777778
"428","class=unacc","maint=med","persons=2","safety=high",0.0277777777777778
"429","class=unacc","maint=med","persons=2","safety=low",0.0277777777777778
"430","class=unacc","maint=med","persons=2","safety=med",0.0277777777777778
"431","class=unacc","maint=vhigh","persons=2","safety=high",0.0277777777777778
"432","class=unacc","maint=vhigh","persons=2","safety=low",0.0277777777777778
"433","class=unacc","maint=vhigh","persons=2","safety=med",0.0277777777777778
"434","class=unacc","maint=vhigh","persons=4","safety=high",0.0138888888888889
"435","class=unacc","maint=vhigh","persons=4","safety=low",0.0277777777777778
"436","class=unacc","maint=vhigh","persons=4","safety=med",0.0208333333333333
"437","class=unacc","maint=vhigh","persons=more","safety=high",0.0150462962962963
"438","class=unacc","maint=vhigh","persons=more","safety=low",0.0277777777777778
"439","class=unacc","maint=vhigh","persons=more","safety=med",0.0196759259259259
